Page,Clicks,Impressions,CTR,Position
https://www.curify-ai.com/nano-template/mbti-group-anime-character-poster/example/template-mbti-group-anime-character-poster-analysts,0,1,0.00%,7.0
https://www.curify-ai.com/nano-template/mbti-group-anime-character-poster/example/template-mbti-group-anime-character-poster-diplomats,0,2,0.00%,13.5
https://www.curify-ai.com/nano-template/mbti-group-anime-character-poster/example/template-mbti-group-anime-character-poster-explorers,0,2,0.00%,10.0
https://www.curify-ai.com/nano-template/mbti-group-comparison-infographic/example/template-mbti-group-comparison-infographic-deadline-work-scenario,0,1,0.00%,9.0
https://www.curify-ai.com/nano-template/mbti-group-comparison-infographic/example/template-mbti-group-comparison-infographic-party-socializing,0,1,0.00%,4.0
https://www.curify-ai.com/nano-template/mbti-in-love-infographic/example/template-mbti-in-love-infographic-entp,0,1,0.00%,12.0
https://www.curify-ai.com/nano-template/mbti-in-love-infographic/example/template-mbti-in-love-infographic-intj,0,2,0.00%,7.0
https://www.curify-ai.com/nano-template/mbti-in-love-infographic/example/template-mbti-in-love-infographic-intp,0,4,0.00%,6.3
https://www.curify-ai.com/nano-template/mbti-in-love-infographic/example/template-mbti-in-love-infographic-istp,0,1,0.00%,4.0
https://www.curify-ai.com/nano-template/mbti-marvel,0,1,0.00%,52.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-Ancient-One,0,1,0.00%,31.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-Ant-Man,0,5,0.00%,20.2
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-Star-Lord,0,1,0.00%,10.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-black-cat,0,1,0.00%,8.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-cloak-and-dagger,0,1,0.00%,11.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-gilgamesh,0,19,0.00%,18.7
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-high-evolutionary,0,8,0.00%,9.1
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-marvel-hulk,0,4,0.00%,10.3
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-marvel-moonknight,0,2,0.00%,3.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-moondragon,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-sentry,0,1,0.00%,9.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-shang-chi,0,1,0.00%,53.0
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-thanos,0,47,0.00%,11.7
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-thena,0,6,0.00%,5.2
https://www.curify-ai.com/nano-template/mbti-marvel/example/template-mbti-marvel-thorodinson,0,2,0.00%,14.5
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-Jiraiya,0,1,0.00%,2.0
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-Minato-Namikaze,0,221,0.00%,6.1
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-Neji-Hyuga,0,1,0.00%,6.0
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-Orochimaru,0,29,0.00%,12.9
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-Rock-Lee,0,83,0.00%,9.4
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-gaara,0,1,0.00%,8.0
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-itachi,0,23,0.00%,4.5
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-kakashi,0,1,0.00%,4.0
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-naruto,0,16,0.00%,8.1
https://www.curify-ai.com/nano-template/mbti-naruto/example/template-mbti-naruto-sasuke,0,1,0.00%,59.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-alexia-putellas,0,4,0.00%,9.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-derrickrose,0,10,0.00%,5.8
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-erling-haaland,0,11,0.00%,5.7
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-kareem-abdul-jabbar,0,4,0.00%,6.5
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-kevendurant,0,56,0.00%,10.4
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-kylianmbappe,0,1,0.00%,3.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-larry-bird,0,1,0.00%,9.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-lebronjames,0,6,0.00%,9.5
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-lionelmessi,0,3,0.00%,9.7
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-luka-doncic,0,2,0.00%,10.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-marta,0,70,0.00%,6.7
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-megan-rapinoe,0,1,0.00%,4.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-neymarjr,0,4,0.00%,5.8
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-shaquilleoneal,0,16,0.00%,7.5
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-stephencurry,0,4,0.00%,9.3
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-stevenash,0,5,0.00%,8.2
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-sun-wen,0,1,0.00%,10.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-tonyparker,0,1,0.00%,11.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-vinicius-jr,0,4,0.00%,6.0
https://www.curify-ai.com/nano-template/mbti-nba/example/template-mbti-nba-yaoming,0,2,0.00%,9.5
https://www.curify-ai.com/nano-template/mbti-personality-compatibility-infographic/example/template-mbti-personality-compatibility-infographic-infp-entj-relationship,0,7,0.00%,8.0
https://www.curify-ai.com/nano-template/mbti-personality-compatibility-infographic/example/template-mbti-personality-compatibility-infographic-yume-shipping,0,3,0.00%,7.3
https://www.curify-ai.com/nano-template/mbti-relationship-infographic/example/template-mbti-relationship-infographic-intj-enfp,0,1,0.00%,9.0
https://www.curify-ai.com/nano-template/mbti-relationship-infographic/example/template-mbti-relationship-infographic-intj-enfp-1,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/mbti-siliconvalley,0,4,0.00%,19.3
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-chatgpt-enfp,0,5,0.00%,19.0
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-copilot-istj,0,2,0.00%,6.5
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-founders-dario,0,12,0.00%,7.4
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-founders-satya,0,1,0.00%,11.0
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-founders-sundar,0,126,0.00%,6.1
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-gemini-entp,0,10,0.00%,7.1
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-perplexity-intp,0,1,0.00%,7.0
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-stable-diffusion-estp,0,5,0.00%,3.8
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-builder,0,44,0.00%,4.8
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-chatgpt,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-demishassabis,0,73,0.00%,6.1
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-gates,0,1,0.00%,40.0
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-huang,0,7,0.00%,10.4
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-product-thinker,0,11,0.00%,4.3
https://www.curify-ai.com/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-stable-diffusion,0,1,0.00%,13.0
https://www.curify-ai.com/nano-template/mbti-stereotype-vs-reality-infographic/example/template-mbti-stereotype-vs-reality-infographic-enfp,0,2,0.00%,2.0
https://www.curify-ai.com/nano-template/mbti-stereotype-vs-reality-infographic/example/template-mbti-stereotype-vs-reality-infographic-intp,0,3,0.00%,7.0
https://www.curify-ai.com/nano-template/mbti-stereotype-vs-reality-infographic/example/template-mbti-stereotype-vs-reality-infographic-isfj,0,1,0.00%,3.0
https://www.curify-ai.com/nano-template/mbti-stereotype-vs-reality-infographic/example/template-mbti-stereotype-vs-reality-infographic-istj,0,1,0.00%,11.0
https://www.curify-ai.com/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-johndutton,0,83,0.00%,8.4
https://www.curify-ai.com/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-monica-dutton,0,31,0.00%,7.0
https://www.curify-ai.com/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-thomas-rainwater,0,5,0.00%,7.0
https://www.curify-ai.com/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-walker,0,288,0.00%,7.2
https://www.curify-ai.com/nano-template/media-theme-wallpaper-poster/example/template-media-theme-wallpaper-poster-howls-moving-castle,0,1,0.00%,4.0
https://www.curify-ai.com/nano-template/movie-poster,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/movie-poster/carousel/template-movie-poster-titanic,0,1,0.00%,10.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-3-idiots,0,8,0.00%,32.3
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-andhadhun,0,3,0.00%,11.3
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-casablanca,0,1,0.00%,3.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-coco,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-crazy-stone,0,1,0.00%,1.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-flipped,0,3,0.00%,13.3
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-heidi,0,5,0.00%,43.6
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-inception,0,2,0.00%,5.5
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-la-la-land,0,1,0.00%,7.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-sing-street,0,1,0.00%,6.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-the-godfather,0,6,0.00%,17.5
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-the-grand-budapest-hotel,0,1,0.00%,6.0
https://www.curify-ai.com/nano-template/movie-poster/example/template-movie-poster-the-invisible-guest,0,3,0.00%,28.3
https://www.curify-ai.com/nano-template/multilingual-vocabulary-poster-watercolor,0,3,0.00%,6.7
https://www.curify-ai.com/nano-template/multilingual-vocabulary-poster-watercolor/example/template-multilingual-vocabulary-poster-watercolor-jobs-pinyin,0,2,0.00%,3.0
https://www.curify-ai.com/nano-template/music-style-visual-infographic/example/template-music-style-visual-infographic-rapper-hiphop,0,3,0.00%,3.0
https://www.curify-ai.com/nano-template/national-culture-history-infographic,0,3,0.00%,39.0
https://www.curify-ai.com/nano-template/national-culture-history-infographic/example/template-national-culture-history-infographic-france,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/national-culture-history-infographic/example/template-national-culture-history-infographic-japan,0,2,0.00%,11.5
https://www.curify-ai.com/nano-template/national-theme-map-infographic/example/template-national-theme-map-infographic-made-in-south-korea,0,1,0.00%,12.0
https://www.curify-ai.com/nano-template/nostalgic-first-item-poster/example/template-nostalgic-first-item-poster-camera,0,1,0.00%,13.0
https://www.curify-ai.com/nano-template/nostalgic-first-item-poster/example/template-nostalgic-first-item-poster-tv,0,2,0.00%,7.0
https://www.curify-ai.com/nano-template/nutrition-food-guide-poster,0,4,0.00%,8.5
https://www.curify-ai.com/nano-template/nutrition-food-guide-poster/example/template-nutrition-food-guide-poster-antioxidant-rich-foods,0,1,0.00%,11.0
https://www.curify-ai.com/nano-template/nutrition-food-guide-poster/example/template-nutrition-food-guide-poster-eye-health-foods,0,3,0.00%,8.3
https://www.curify-ai.com/nano-template/nutrition-food-guide-poster/example/template-nutrition-food-guide-poster-high-protein-foods,0,4,0.00%,4.8
https://www.curify-ai.com/nano-template/personal-journey-wolf-path-illustration,0,1,0.00%,3.0
https://www.curify-ai.com/nano-template/personal-journey-wolf-path-illustration/example/template-personal-journey-wolf-path-illustration-career,0,1,0.00%,5.0
https://www.curify-ai.com/nano-template/personality-choice-quiz-card,0,2,0.00%,31.5
https://www.curify-ai.com/nano-template/personality-choice-quiz-card/example/template-personality-choice-quiz-card-female-body-types,0,1,0.00%,9.0
https://www.curify-ai.com/nano-template/pet-care-guide,0,6,0.00%,6.8
https://www.curify-ai.com/nano-template/pet-life-journey-infographic,0,1,0.00%,7.0
https://www.curify-ai.com/nano-template/pet-life-journey-infographic/example/template-pet-life-journey-infographic-cat,0,1,0.00%,10.0
https://www.curify-ai.com/nano-template/pet-life-journey-infographic/example/template-pet-life-journey-infographic-dog,0,1,0.00%,1.0
https://www.curify-ai.com/nano-template/pet-life-journey-infographic/example/template-pet-life-journey-infographic-horse,0,1,0.00%,2.0
https://www.curify-ai.com/nano-template/pet-life-journey-infographic/example/template-pet-life-journey-infographic-parrot,0,1,0.00%,9.0
https://www.curify-ai.com/nano-template/pet-safe-human-food-infographic,0,11,0.00%,28.1
https://www.curify-ai.com/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-cat,0,7,0.00%,6.3
https://www.curify-ai.com/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-duck,0,2,0.00%,7.5
https://www.curify-ai.com/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-guinea-pig,0,3,0.00%,8.7
https://www.curify-ai.com/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-parrot,0,1,0.00%,11.0
https://www.curify-ai.com/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-rabbit,0,1,0.00%,2.0
https://www.curify-ai.com/nano-template/phonics-consonant-blend/example/template-phonics-consonant-blend-br,0,1,0.00%,3.0
https://www.curify-ai.com/nano-template/phonics-consonant-blend/example/template-phonics-consonant-blend-cl,0,1,0.00%,4.0
https://www.curify-ai.com/nano-template/phonics-consonant-blend/example/template-phonics-consonant-blend-ir,0,1,0.00%,6.0
https://www.curify-ai.com/nano-template/phonics-consonant-blend/example/template-phonics-consonant-blend-sk,0,1,0.00%,11.0
